id,label,source,text,pattern_tags,notes
L00058,legit,govt_service,"Dear Customer, your bill of INR 5000 for Gas is due on 18/3/2025. Pay at: http://tinyurl.com/iwzszr",,
L00134,legit,payment_app,Your OTP for transaction of INR 499 at PaytmMall is 834061. Do not share it with anyone.,otp,
S00141,scam,news_sample,Your UPI refund of INR 5000 is pending. Enter OTP 954127 to confirm refund: http://example.com/e4lshu,phishing_link|refund_scam|otp_request,
L00934,legit,govt_service,"Alert: A login to your netbanking from new device on 25/2/2025. If not you, call +918627679577.",,
S00685,scam,news_sample,Someone sent you INR 1500. Accept collect request at id66@upi to receive funds.,collect_request,
L00824,legit,govt_service,Your ECS mandate for INR 250 with Flipkart is registered. Mandate ID: MHVKCXALLS.,,
S00215,scam,honeypot,Pay INR 999 as token to release your prize. Pay here: http://secure-pay.in/klx1j0,phishing_link,
L00505,legit,bank_dlt_template,Your OTP for transaction of INR 1500 at BigBasket is 909918. Do not share it with anyone.,otp,
S00775,scam,synthetic,Bank blocked your account. Call immediate on +911893130755 and share OTP to reactivate.,,
L00348,legit,merchant_txn,Your KYC for Internet is completed successfully.,,
L00387,legit,bank_dlt_template,Your a/c ending XXXX6357 is debited by INR 250 on 12/6/2025. Avl bal: INR 37461.,txn|balance,
S00025,scam,honeypot,Someone sent you INR 1500. Accept collect request at collect52@upi to receive funds.,collect_request,
L00895,legit,payment_app,Your KYC for Gas is completed successfully.,,
L00829,legit,govt_service,"Dear Customer, your bill of INR 199 for Electricity is due on 9/5/2025. Pay at: http://tinyurl.com/1ymq2c",,
S00893,scam,synthetic,Your payment failed. Retry here: http://refund-now.in/jih3rb and enter the OTP to complete.,phishing_link|refund_scam|otp_request,
L00476,legit,bank_dlt_template,You have received INR 100 from Asha into your UPI ID refund26@upi.,reference,
S00471,scam,crowd_report,Install this app http://example.com/rqgrln to get a refund from PaytmMall.,phishing_link|refund_scam,
S00448,scam,synthetic,Install this app http://example.com/sopcxx to get a refund from BigBasket.,phishing_link|refund_scam,
S00582,scam,crowd_report,Rs 1500 credited. Please refund INR 1914 to confirm identity: http://bit.ly/lq1nyx,phishing_link|refund_scam,
L00653,legit,bank_dlt_template,You have received INR 999 from Rahul into your UPI ID refund87@upi.,reference,
L00173,legit,bank_dlt_template,Your account XXXX9310 has been credited with INR 100 by NEFT. Ref: JH34UDTLVR.,txn|reference,
S00150,scam,news_sample,Install this app http://example.com/d4odms to get a refund from Flipkart.,phishing_link|refund_scam,
L00039,legit,govt_service,Your OTP for transaction of INR 12345 at BookMyShow is 590110. Do not share it with anyone.,otp,
L00714,legit,bank_dlt_template,You have received INR 199 from Asha into your UPI ID refund65@upi.,reference,
L00091,legit,bank_dlt_template,Your ECS mandate for INR 100 with BookMyShow is registered. Mandate ID: 6WW8YL68NT.,,
S00937,scam,synthetic,Someone sent you INR 999. Accept collect request at refund27@upi to receive funds.,refund_scam|collect_request,
S00206,scam,news_sample,Your UPI refund of INR 999 is pending. Enter OTP 899595 to confirm refund: http://tinyurl.com/1vidje,phishing_link|refund_scam|otp_request,
L00876,legit,bank_dlt_template,Your ECS mandate for INR 999 with BookMyShow is registered. Mandate ID: N8WNUT6JD1.,,
S00352,scam,crowd_report,This is Support from ICICI. Send me the OTP you received to approve payment.,,
S00890,scam,honeypot,Install this app http://example.com/gpuyfn to get a refund from BookMyShow.,phishing_link|refund_scam,
S00094,scam,synthetic,Install this app http://secure-pay.in/awe4qz to get a refund from Zomato.,phishing_link|refund_scam,
S00156,scam,honeypot,Install this app http://refund-now.in/elrcoz to get a refund from Axis Bank.,phishing_link|refund_scam,
S00782,scam,crowd_report,Congrats! You've won cashback INR 199. Click http://example.com/uxyzn4 to claim now.,phishing_link,
S00959,scam,news_sample,Install this app http://secure-pay.in/xt15d4 to get a refund from PaytmMall.,phishing_link|refund_scam,
L00500,legit,bank_dlt_template,Your KYC for Gas is completed successfully.,,
L00339,legit,bank_dlt_template,You have received INR 100 from Asha into your UPI ID refund72@upi.,reference,
S00189,scam,synthetic,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00029,legit,bank_dlt_template,"Alert: A login to your netbanking from new device on 8/7/2025. If not you, call +910321230713.",,
S00218,scam,crowd_report,Install this app http://example.com/qx25u4 to get a refund from BigBasket.,phishing_link|refund_scam,
S00400,scam,news_sample,Bank blocked your account. Call immediate on +910454703320 and share OTP to reactivate.,,
S00821,scam,crowd_report,Your UPI refund of INR 100 is pending. Enter OTP 479472 to confirm refund: http://secure-pay.in/51tzjp,phishing_link|refund_scam|otp_request,
L00946,legit,merchant_txn,You have received INR 999 from Vijay into your UPI ID pay52@upi.,,
L00170,legit,govt_service,"Alert: A login to your netbanking from new device on 10/5/2025. If not you, call +917523583078.",,
S00405,scam,synthetic,Your UPI refund of INR 250 is pending. Enter OTP 344083 to confirm refund: http://secure-pay.in/nricz2,phishing_link|refund_scam|otp_request,
S00198,scam,news_sample,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00254,scam,honeypot,Bank blocked your account. Call immediate on +918379788688 and share OTP to reactivate.,,
S00614,scam,synthetic,This is Admin from PaytmMall. Send me the OTP you received to approve payment.,,
L00913,legit,payment_app,Your account XXXX1590 has been credited with INR 1500 by NEFT. Ref: HT1U37EB8Q.,txn|reference,
L00492,legit,merchant_txn,Your account XXXX9124 has been credited with INR 100 by NEFT. Ref: 1D5C21O6WW.,txn|reference,
L00954,legit,bank_dlt_template,"Dear Customer, your bill of INR 12345 for Gas is due on 7/3/2025. Pay at: http://example.com/fgb5lg",,
S00098,scam,synthetic,This is Support from Flipkart. Send me the OTP you received to approve payment.,,
S00033,scam,crowd_report,Bank blocked your account. Call immediate on +919690382149 and share OTP to reactivate.,,
L00588,legit,govt_service,Payment of INR 199 to SBI using UPI was successful. Txn ID: PQVCZKAKJ6.,reference,
L00751,legit,govt_service,Your OTP for transaction of INR 12345 at Amazon is 919737. Do not share it with anyone.,otp,
L00658,legit,bank_dlt_template,Your a/c ending XXXX2081 is debited by INR 199 on 18/1/2025. Avl bal: INR 91254.,txn|balance,
L00235,legit,merchant_txn,"Dear Customer, your bill of INR 12345 for Electricity is due on 22/10/2025. Pay at: http://tinyurl.com/3mdiur",,
L00733,legit,govt_service,Txn of INR 50 to Asha is successful. Ref: SJ64YW5R1F.,reference,
S00989,scam,crowd_report,Someone sent you INR 5000. Accept collect request at collect91@upi to receive funds.,collect_request,
S00633,scam,honeypot,This is CustomerCare from Zomato. Send me the OTP you received to approve payment.,,
S00157,scam,synthetic,Congrats! You've won cashback INR 12345. Click http://example.com/bg0gqm to claim now.,phishing_link,
S00470,scam,crowd_report,Rs 1500 credited. Please refund INR 2127 to confirm identity: http://bit.ly/tkdryq,phishing_link|refund_scam,
S00425,scam,news_sample,Pay INR 12345 as token to release your prize. Pay here: http://example.com/vdygtk,phishing_link,
S00628,scam,news_sample,Bank blocked your account. Call immediate on +918453333607 and share OTP to reactivate.,,
L00935,legit,bank_dlt_template,"Dear Customer, your bill of INR 50 for Gas is due on 8/8/2025. Pay at: http://tinyurl.com/1sjnon",,
S00210,scam,synthetic,Congrats! You've won cashback INR 199. Click http://refund-now.in/hsap2c to claim now.,phishing_link|refund_scam,
S00066,scam,synthetic,This is CustomerCare from Flipkart. Send me the OTP you received to approve payment.,,
L00109,legit,govt_service,You have received INR 50 from Priya into your UPI ID id58@upi.,,
S00543,scam,honeypot,This is Support from ICICI. Send me the OTP you received to approve payment.,,
L00569,legit,bank_dlt_template,You have received INR 5000 from Asha into your UPI ID pay74@upi.,,
S00168,scam,honeypot,Someone sent you INR 250. Accept collect request at refund98@upi to receive funds.,refund_scam|collect_request,
S00175,scam,honeypot,Your UPI refund of INR 499 is pending. Enter OTP 425081 to confirm refund: http://secure-pay.in/omje4l,phishing_link|refund_scam|otp_request,
L00891,legit,payment_app,"Alert: A login to your netbanking from new device on 2/5/2025. If not you, call +910738786466.",,
L00948,legit,payment_app,Txn of INR 50 to Vijay is successful. Ref: CJPUF7VXQO.,reference,
S00049,scam,honeypot,Rs 100 credited. Please refund INR 13127 to confirm identity: http://tinyurl.com/dobrhl,phishing_link|refund_scam,
S00353,scam,crowd_report,Pay INR 199 as token to release your prize. Pay here: http://example.com/evxlpo,phishing_link,
S00778,scam,news_sample,Rs 1500 credited. Please refund INR 5101 to confirm identity: http://bit.ly/sid0rr,phishing_link|refund_scam,
S00447,scam,synthetic,Someone sent you INR 250. Accept collect request at collect68@upi to receive funds.,collect_request,
L00885,legit,payment_app,You have received INR 12345 from Asha into your UPI ID collect47@upi.,,
S00673,scam,crowd_report,This is CustomerCare from BookMyShow. Send me the OTP you received to approve payment.,,
L00851,legit,payment_app,"Alert: A login to your netbanking from new device on 18/8/2025. If not you, call +917039418391.",,
L00735,legit,payment_app,Your ECS mandate for INR 1500 with ICICI is registered. Mandate ID: TT8KZ3Q0EW.,,
L00718,legit,merchant_txn,Your account XXXX8639 has been credited with INR 12345 by NEFT. Ref: W8EX6WAQPV.,txn|reference,
L00455,legit,merchant_txn,Payment of INR 999 to Flipkart using UPI was successful. Txn ID: 8K0HF36C0O.,reference,
L00265,legit,govt_service,Your KYC for Internet is completed successfully.,,
L00076,legit,merchant_txn,Your KYC for Mobile is completed successfully.,,
S00658,scam,synthetic,Congrats! You've won cashback INR 999. Click http://tinyurl.com/5i4d35 to claim now.,phishing_link,
L00445,legit,govt_service,Your KYC for Electricity is completed successfully.,,
L00396,legit,govt_service,"Dear Customer, your bill of INR 50 for Internet is due on 13/8/2025. Pay at: http://refund-now.in/t3wswr",reference,
L00177,legit,merchant_txn,Your ECS mandate for INR 12345 with Zomato is registered. Mandate ID: YVGV0E7450.,,
S00043,scam,honeypot,Congrats! You've won cashback INR 50. Click http://bit.ly/l5dtmv to claim now.,phishing_link,
S00736,scam,news_sample,Install this app http://refund-now.in/mocn0o to get a refund from PaytmMall.,phishing_link|refund_scam,
S00402,scam,synthetic,Bank blocked your account. Call immediate on +912215649443 and share OTP to reactivate.,,
S00381,scam,synthetic,Someone sent you INR 5000. Accept collect request at pay46@upi to receive funds.,collect_request,
L00596,legit,bank_dlt_template,Your account XXXX0481 has been credited with INR 12345 by NEFT. Ref: 96ACH245L5.,txn|reference,
L00062,legit,payment_app,"Alert: A login to your netbanking from new device on 18/10/2025. If not you, call +917870680914.",,
S00297,scam,synthetic,Your payment failed. Retry here: http://secure-pay.in/0wttoo and enter the OTP to complete.,phishing_link,
L00873,legit,govt_service,Your OTP for transaction of INR 50 at PaytmMall is 467205. Do not share it with anyone.,otp,
S00490,scam,crowd_report,Rs 100 credited. Please refund INR 951 to confirm identity: http://refund-now.in/oeoacf,phishing_link|refund_scam,
S00879,scam,synthetic,This is Admin from ICICI. Send me the OTP you received to approve payment.,,
L00279,legit,payment_app,"Dear Customer, your bill of INR 199 for Internet is due on 16/8/2025. Pay at: http://example.com/ypv3gv",,
L00037,legit,bank_dlt_template,You have received INR 1500 from Ramesh into your UPI ID pay82@upi.,,
S00976,scam,honeypot,Congrats! You've won cashback INR 12345. Click http://example.com/dzqfp5 to claim now.,phishing_link,
L00663,legit,govt_service,Payment of INR 250 to Flipkart using UPI was successful. Txn ID: LZVGW9HNE0.,reference,
S00954,scam,synthetic,Your UPI refund of INR 250 is pending. Enter OTP 664992 to confirm refund: http://bit.ly/cqblk3,phishing_link|refund_scam|otp_request,
S00445,scam,news_sample,Congrats! You've won cashback INR 12345. Click http://refund-now.in/strv5f to claim now.,phishing_link|refund_scam,
L00978,legit,merchant_txn,"Dear Customer, your bill of INR 5000 for Mobile is due on 17/2/2025. Pay at: http://bit.ly/raxxle",,
S00572,scam,synthetic,Someone sent you INR 999. Accept collect request at pay16@upi to receive funds.,collect_request,
L00739,legit,bank_dlt_template,Payment of INR 199 to Zomato using UPI was successful. Txn ID: HM3J5UESL4.,reference,
L00192,legit,merchant_txn,Payment of INR 100 to PaytmMall using UPI was successful. Txn ID: 37IC0LZIGI.,reference,
L00920,legit,payment_app,Your a/c ending XXXX1848 is debited by INR 50 on 22/7/2025. Avl bal: INR 57312.,txn|balance,
L00457,legit,merchant_txn,Txn of INR 250 to Priya is successful. Ref: PBRTG6C2RR.,reference,
L00676,legit,payment_app,Your KYC for Gas is completed successfully.,,
L00761,legit,merchant_txn,"Dear Customer, your bill of INR 199 for Electricity is due on 24/9/2025. Pay at: http://example.com/ta1pwl",,
S00808,scam,honeypot,Someone sent you INR 50. Accept collect request at refund74@upi to receive funds.,refund_scam|collect_request,
S00603,scam,news_sample,Congrats! You've won cashback INR 999. Click http://refund-now.in/4z3aqe to claim now.,phishing_link|refund_scam,
L00729,legit,bank_dlt_template,Txn of INR 199 to Priya is successful. Ref: 2AE21761J0.,reference,
L00413,legit,govt_service,Txn of INR 1500 to Vijay is successful. Ref: G3VTL1DRZ0.,reference,
S00099,scam,news_sample,Pay INR 5000 as token to release your prize. Pay here: http://bit.ly/kouvef,phishing_link,
L00826,legit,merchant_txn,You have received INR 100 from Rahul into your UPI ID collect22@upi.,,
S00640,scam,synthetic,Install this app http://secure-pay.in/bs2nzr to get a refund from BigBasket.,phishing_link|refund_scam,
L00617,legit,govt_service,Your ECS mandate for INR 12345 with BookMyShow is registered. Mandate ID: 0JGQEVDM63.,,
L00115,legit,payment_app,"Alert: A login to your netbanking from new device on 1/6/2025. If not you, call +912524716056.",,
L00418,legit,merchant_txn,"Dear Customer, your bill of INR 1500 for Internet is due on 4/2/2025. Pay at: http://refund-now.in/3xvsny",reference,
S00911,scam,crowd_report,Your UPI refund of INR 199 is pending. Enter OTP 168678 to confirm refund: http://bit.ly/bvundw,phishing_link|refund_scam|otp_request,
L00970,legit,govt_service,Your KYC for Gas is completed successfully.,,
L00605,legit,payment_app,Txn of INR 50 to Asha is successful. Ref: XJ5YHY8N59.,reference,
S00919,scam,honeypot,Someone sent you INR 250. Accept collect request at pay80@upi to receive funds.,collect_request,
L00090,legit,merchant_txn,"Alert: A login to your netbanking from new device on 11/10/2025. If not you, call +914537321054.",,
L00849,legit,govt_service,Your account XXXX3379 has been credited with INR 499 by NEFT. Ref: 0LR3OOZIT4.,txn|reference,
S00520,scam,crowd_report,This is Admin from Axis Bank. Send me the OTP you received to approve payment.,,
S00918,scam,synthetic,Your payment failed. Retry here: http://secure-pay.in/ces2ln and enter the OTP to complete.,phishing_link,
