id,label,channel,category,text,pattern_source
3957,scam,WhatsApp,Fake Loan,You have received Rs 3122 in your SBI account. Click http://instant-claim.co to claim instantly.,synthetic_generated
3958,scam,WhatsApp,Account Block,Your KYC for SBI is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
3959,scam,SMS,KYC Update,Refund of Rs 2064 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
3960,scam,WhatsApp,Lottery Scam,Govt subsidy Rs 42166 credited. Verify UPI ID at http://npci-update.com,synthetic_generated
3961,scam,SMS,Refund Fraud,Congratulations! You won Rs 33239 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
3962,scam,SMS,Lottery Scam,Your KYC for BOB is expiring today. Update now to avoid suspension: http://upi-helpdesk.net,synthetic_generated
3963,scam,SMS,Fake QR,Get free cashback Rs 22833 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
3964,scam,SMS,Account Block,Suspicious login detected on your SBI UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
3965,scam,WhatsApp,Fake QR,Govt subsidy Rs 32490 credited. Verify UPI ID at http://upi-verify.in,synthetic_generated
3966,scam,WhatsApp,Cashback Scam,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://upi-verify.in",synthetic_generated
3967,scam,WhatsApp,Fake QR,Congratulations! You won Rs 12377 lottery. Claim via UPI now: http://npci-update.com,synthetic_generated
3968,scam,WhatsApp,Govt Subsidy,Congratulations! You won Rs 13892 lottery. Claim via UPI now: http://upi-verify.in,synthetic_generated
3969,scam,SMS,Cashback Scam,Fake receipt generated of Rs 1189. Confirm immediately: http://upi-verify.in,synthetic_generated
3970,scam,SMS,Fake Loan,Pay Rs 39085 penalty to avoid FIR. Complete UPI payment at http://refund-portal.org,synthetic_generated
3971,scam,WhatsApp,Impersonation,Your electricity bill Rs 5661 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
3972,scam,SMS,Cashback Scam,Your HDFC debit card has been blocked. Click http://kyc-update.com to unblock immediately.,synthetic_generated
3973,scam,SMS,Fake QR,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3974,scam,SMS,Lottery Scam,Loan approved Rs 4528. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
3975,scam,WhatsApp,Overpayment,Get free cashback Rs 46574 on UPI. Claim offer: http://npci-update.com,synthetic_generated
3976,scam,SMS,Cashback Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3977,scam,SMS,Govt Subsidy,Your Axis debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
3978,scam,SMS,Fake Loan,Loan approved Rs 36630. Pay processing fee Rs 500 at http://instant-claim.co,synthetic_generated
3979,scam,WhatsApp,Overpayment,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
3980,scam,SMS,Lottery Scam,You have received Rs 11497 in your Kotak account. Click http://refund-portal.org to claim instantly.,synthetic_generated
3981,scam,WhatsApp,Fake Loan,Your PNB debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
3982,scam,SMS,Refund Fraud,Pay Rs 29631 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
3983,scam,SMS,Account Block,You have received Rs 37244 in your Kotak account. Click http://refund-portal.org to claim instantly.,synthetic_generated
3984,scam,SMS,Overpayment,Pay Rs 25891 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
3985,scam,WhatsApp,KYC Update,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3986,scam,SMS,Refund Fraud,Pay Rs 43858 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
3987,scam,WhatsApp,Fake QR,Get free cashback Rs 41797 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
3988,scam,SMS,Fake Loan,Pay Rs 29764 penalty to avoid FIR. Complete UPI payment at http://upi-helpdesk.net,synthetic_generated
3989,scam,SMS,Overpayment,Your electricity bill Rs 616 unpaid. Pay now via http://govt-subsidy.in to avoid disconnection.,synthetic_generated
3990,scam,WhatsApp,KYC Update,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://upi-verify.in,synthetic_generated
3991,scam,WhatsApp,Cashback Scam,Get free cashback Rs 31347 on UPI. Claim offer: http://kyc-update.com,synthetic_generated
3992,scam,WhatsApp,Cashback Scam,Govt subsidy Rs 23789 credited. Verify UPI ID at http://kyc-update.com,synthetic_generated
3993,scam,SMS,Fake QR,Suspicious login detected on your SBI UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
3994,scam,SMS,Lottery Scam,Congratulations! You won Rs 24959 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
3995,scam,SMS,Cashback Scam,Govt subsidy Rs 25296 credited. Verify UPI ID at http://securebanking.co.in,synthetic_generated
3996,scam,WhatsApp,KYC Update,Loan approved Rs 13777. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
3997,scam,SMS,KYC Update,Your electricity bill Rs 978 unpaid. Pay now via http://securebanking.co.in to avoid disconnection.,synthetic_generated
3998,scam,WhatsApp,Cashback Scam,Get free cashback Rs 9137 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
3999,scam,WhatsApp,Lottery Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4000,scam,SMS,Refund Fraud,Your HDFC debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
4001,scam,WhatsApp,Cashback Scam,Pay Rs 39721 penalty to avoid FIR. Complete UPI payment at http://kyc-update.com,synthetic_generated
4002,scam,WhatsApp,Overpayment,Your KYC for Axis is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
4003,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4004,scam,SMS,Govt Subsidy,Your electricity bill Rs 35181 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
4005,scam,WhatsApp,Govt Subsidy,Loan approved Rs 42517. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
4006,scam,WhatsApp,Refund Fraud,Loan approved Rs 19819. Pay processing fee Rs 500 at http://refund-portal.org,synthetic_generated
4007,scam,WhatsApp,Fake Loan,Suspicious login detected on your PNB UPI account. Secure now: http://kyc-update.com,synthetic_generated
4008,scam,WhatsApp,Fake Loan,Refund of Rs 37901 is pending. Confirm your UPI ID here: http://secure-upi.co.in,synthetic_generated
4009,scam,SMS,Impersonation,Your Axis debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
4010,scam,WhatsApp,Lottery Scam,Govt subsidy Rs 11682 credited. Verify UPI ID at http://instant-claim.co,synthetic_generated
4011,scam,SMS,Fake QR,Loan approved Rs 40806. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
4012,scam,SMS,Cashback Scam,Your electricity bill Rs 713 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
4013,scam,WhatsApp,Fake Loan,"Dear customer, your Axis UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
4014,scam,SMS,Cashback Scam,Your electricity bill Rs 48898 unpaid. Pay now via http://upi-verify.in to avoid disconnection.,synthetic_generated
4015,scam,SMS,Fake QR,Fake receipt generated of Rs 33476. Confirm immediately: http://securebanking.co.in,synthetic_generated
4016,scam,WhatsApp,Fake Loan,Loan approved Rs 49408. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
4017,scam,WhatsApp,Fake Loan,Your KYC for Axis is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
4018,scam,WhatsApp,Fake QR,Pay Rs 38992 penalty to avoid FIR. Complete UPI payment at http://kyc-update.com,synthetic_generated
4019,scam,SMS,Impersonation,Fake receipt generated of Rs 42158. Confirm immediately: http://govt-subsidy.in,synthetic_generated
4020,scam,SMS,Govt Subsidy,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
4021,scam,SMS,Govt Subsidy,Pay Rs 36009 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
4022,scam,SMS,Impersonation,Congratulations! You won Rs 25964 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
4023,scam,SMS,Lottery Scam,Fake receipt generated of Rs 4977. Confirm immediately: http://refund-portal.org,synthetic_generated
4024,scam,WhatsApp,Lottery Scam,Govt subsidy Rs 45228 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
4025,scam,SMS,Lottery Scam,Fake receipt generated of Rs 40429. Confirm immediately: http://govt-subsidy.in,synthetic_generated
4026,scam,WhatsApp,KYC Update,Your BOB debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
4027,scam,WhatsApp,Fake Loan,Get free cashback Rs 22619 on UPI. Claim offer: http://govt-subsidy.in,synthetic_generated
4028,scam,SMS,Cashback Scam,Loan approved Rs 42344. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
4029,scam,WhatsApp,Overpayment,Govt subsidy Rs 4670 credited. Verify UPI ID at http://npci-update.com,synthetic_generated
4030,scam,WhatsApp,Impersonation,Your ICICI debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
4031,scam,SMS,Lottery Scam,Your HDFC debit card has been blocked. Click http://securebanking.co.in to unblock immediately.,synthetic_generated
4032,scam,SMS,Cashback Scam,Your electricity bill Rs 37598 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
4033,scam,SMS,Fake QR,PAN KYC verification failed. Update here http://instant-claim.co,synthetic_generated
4034,scam,SMS,Cashback Scam,Suspicious login detected on your ICICI UPI account. Secure now: http://instant-claim.co,synthetic_generated
4035,scam,SMS,Cashback Scam,Get free cashback Rs 41702 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
4036,scam,WhatsApp,Impersonation,Your PNB debit card has been blocked. Click http://upi-verify.in to unblock immediately.,synthetic_generated
4037,scam,SMS,Overpayment,You have received Rs 37344 in your BOB account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
4038,scam,SMS,Fake Loan,Congratulations! You won Rs 28184 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
4039,scam,WhatsApp,Lottery Scam,Pay Rs 16795 penalty to avoid FIR. Complete UPI payment at http://govt-subsidy.in,synthetic_generated
4040,scam,WhatsApp,Overpayment,"Dear customer, your PNB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
4041,scam,WhatsApp,Fake Loan,Congratulations! You won Rs 25873 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
4042,scam,WhatsApp,Impersonation,Loan approved Rs 10078. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
4043,scam,WhatsApp,Refund Fraud,You have received Rs 24102 in your Kotak account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
4044,scam,SMS,KYC Update,Your HDFC debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
4045,scam,SMS,Fake QR,Loan approved Rs 32419. Pay processing fee Rs 500 at http://upi-verify.in,synthetic_generated
4046,scam,WhatsApp,Lottery Scam,Fake receipt generated of Rs 17642. Confirm immediately: http://npci-update.com,synthetic_generated
4047,scam,WhatsApp,Fake Loan,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4048,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4049,scam,SMS,Fake Loan,Pay Rs 16523 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
4050,scam,SMS,Fake Loan,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://refund-portal.org",synthetic_generated
4051,scam,WhatsApp,Govt Subsidy,Suspicious login detected on your SBI UPI account. Secure now: http://instant-claim.co,synthetic_generated
4052,scam,SMS,Lottery Scam,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
4053,scam,WhatsApp,Govt Subsidy,Get free cashback Rs 5489 on UPI. Claim offer: http://govt-subsidy.in,synthetic_generated
4054,scam,WhatsApp,Cashback Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4055,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4056,scam,WhatsApp,Fake QR,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4057,scam,SMS,KYC Update,Pay Rs 29547 penalty to avoid FIR. Complete UPI payment at http://instant-claim.co,synthetic_generated
4058,scam,SMS,Refund Fraud,Fake receipt generated of Rs 5538. Confirm immediately: http://secure-upi.co.in,synthetic_generated
4059,scam,SMS,Overpayment,Loan approved Rs 2845. Pay processing fee Rs 500 at http://instant-claim.co,synthetic_generated
4060,scam,SMS,Fake QR,Your Axis debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
4061,scam,SMS,KYC Update,You have received Rs 12490 in your BOB account. Click http://refund-portal.org to claim instantly.,synthetic_generated
4062,scam,SMS,Refund Fraud,Your PNB debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
4063,scam,WhatsApp,Refund Fraud,Govt subsidy Rs 37698 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
4064,scam,SMS,Cashback Scam,Your KYC for SBI is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
4065,scam,SMS,Cashback Scam,Fake receipt generated of Rs 3825. Confirm immediately: http://instant-claim.co,synthetic_generated
4066,scam,SMS,Lottery Scam,Get free cashback Rs 47997 on UPI. Claim offer: http://instant-claim.co,synthetic_generated
4067,scam,WhatsApp,KYC Update,Your Kotak debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
4068,scam,SMS,Account Block,Congratulations! You won Rs 1588 lottery. Claim via UPI now: http://govt-subsidy.in,synthetic_generated
4069,scam,WhatsApp,Govt Subsidy,Govt subsidy Rs 23788 credited. Verify UPI ID at http://instant-claim.co,synthetic_generated
4070,scam,WhatsApp,Impersonation,Your Kotak debit card has been blocked. Click http://govt-subsidy.in to unblock immediately.,synthetic_generated
4071,scam,SMS,Fake Loan,Your KYC for PNB is expiring today. Update now to avoid suspension: http://instant-claim.co,synthetic_generated
4072,scam,WhatsApp,Cashback Scam,Congratulations! You won Rs 46749 lottery. Claim via UPI now: http://secure-upi.co.in,synthetic_generated
4073,scam,SMS,Refund Fraud,Your SBI debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
4074,scam,WhatsApp,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
4075,scam,SMS,Cashback Scam,Fake receipt generated of Rs 9330. Confirm immediately: http://refund-portal.org,synthetic_generated
4076,scam,SMS,Lottery Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
